,lat,log,county
1424,18.079817,-65.966452,Yabucoa
1425,18.079817,-65.966452,Yabucoa
1426,18.079817,-65.966452,Yabucoa
1427,18.07988,-66.66711,Ponce
1428,18.08,-66.3718,Coamo
1429,18.080158,-65.986254,Yabucoa
1430,18.08018,-65.991477,Yabucoa
1431,18.080489,-66.362539,Coamo
1432,18.08053,-66.3687,Coamo
1433,18.080547,-65.967096,Yabucoa
1434,18.08055,-65.9671,Yabucoa
1435,18.080618,-66.154658,Cayey
1436,18.080633,-66.35699,Coamo
1437,18.080633,-66.35699,Coamo
1438,18.080633,-66.35699,Coamo
1439,18.080633,-66.35699,Coamo
1440,18.080633,-66.35699,Coamo
1441,18.080633,-66.35699,Coamo
1442,18.080633,-66.35699,Coamo
1443,18.080633,-66.35699,Coamo
1444,18.080633,-66.35699,Coamo
1445,18.080633,-66.35699,Coamo
1446,18.080633,-66.35699,Coamo
1447,18.080633,-66.35699,Coamo
1448,18.080633,-66.35699,Coamo
1449,18.080633,-66.35699,Coamo
1450,18.080633,-66.35699,Coamo
1451,18.080633,-66.35699,Coamo
1452,18.080633,-66.35699,Coamo
1453,18.080633,-66.35699,Coamo
1454,18.080633,-66.35699,Coamo
1455,18.080633,-66.35699,Coamo
1456,18.080633,-66.35699,Coamo
1457,18.080633,-66.35699,Coamo
1458,18.080633,-66.35699,Coamo
1459,18.080633,-66.35699,Coamo
1460,18.080633,-66.35699,Coamo
1461,18.080633,-66.35699,Coamo
1462,18.080633,-66.35699,Coamo
1463,18.080633,-66.35699,Coamo
1464,18.080633,-66.35699,Coamo
1465,18.080633,-66.35699,Coamo
1466,18.080633,-66.35699,Coamo
1467,18.080633,-66.35699,Coamo
1468,18.080633,-66.35699,Coamo
1469,18.080633,-66.35699,Coamo
1470,18.080633,-66.35699,Coamo
1471,18.080633,-66.35699,Coamo
1472,18.080633,-66.35699,Coamo
1473,18.080633,-66.35699,Coamo
1474,18.080633,-66.35699,Coamo
1475,18.080633,-66.35699,Coamo
1476,18.080633,-66.35699,Coamo
1477,18.080633,-66.35699,Coamo
1478,18.080633,-66.35699,Coamo
1479,18.080633,-66.35699,Coamo
1480,18.080633,-66.35699,Coamo
1481,18.080633,-66.35699,Coamo
1482,18.080633,-66.35699,Coamo
1483,18.080633,-66.35699,Coamo
1484,18.080633,-66.35699,Coamo
1485,18.080633,-66.35699,Coamo
1486,18.080633,-66.35699,Coamo
1487,18.080633,-66.35699,Coamo
1488,18.080633,-66.35699,Coamo
1489,18.080633,-66.35699,Coamo
1490,18.080633,-66.35699,Coamo
1491,18.080633,-66.35699,Coamo
1492,18.080633,-66.35699,Coamo
1493,18.080633,-66.35699,Coamo
1494,18.080633,-66.35699,Coamo
1495,18.080633,-66.35699,Coamo
1496,18.080633,-66.35699,Coamo
1497,18.080633,-66.35699,Coamo
1498,18.080633,-66.35699,Coamo
1499,18.080633,-66.35699,Coamo
1500,18.080633,-66.35699,Coamo
1501,18.080633,-66.35699,Coamo
1502,18.080633,-66.35699,Coamo
1503,18.080633,-66.35699,Coamo
1504,18.080633,-66.35699,Coamo
1505,18.080633,-66.35699,Coamo
1506,18.080633,-66.35699,Coamo
1507,18.080633,-66.35699,Coamo
1508,18.080633,-66.35699,Coamo
1509,18.080633,-66.35699,Coamo
1510,18.080633,-66.35699,Coamo
1511,18.080633,-66.35699,Coamo
1512,18.080633,-66.35699,Coamo
1513,18.080633,-66.35699,Coamo
1514,18.080633,-66.35699,Coamo
1515,18.080633,-66.35699,Coamo
1516,18.080633,-66.35699,Coamo
1517,18.080633,-66.35699,Coamo
1518,18.080633,-66.35699,Coamo
1519,18.080633,-66.35699,Coamo
1520,18.080633,-66.35699,Coamo
1521,18.080633,-66.35699,Coamo
1522,18.080633,-66.35699,Coamo
1523,18.080633,-66.35699,Coamo
1524,18.080633,-66.35699,Coamo
1525,18.080633,-66.35699,Coamo
1526,18.080633,-66.35699,Coamo
1527,18.080633,-66.35699,Coamo
1528,18.080633,-66.35699,Coamo
1529,18.080633,-66.35699,Coamo
1530,18.080633,-66.35699,Coamo
1531,18.080633,-66.35699,Coamo
1532,18.080633,-66.35699,Coamo
1533,18.080633,-66.35699,Coamo
1534,18.080633,-66.35699,Coamo
1535,18.080633,-66.35699,Coamo
1536,18.080633,-66.35699,Coamo
1537,18.080633,-66.35699,Coamo
1538,18.08066,-67.146452,Cabo Rojo
1539,18.080724,-65.980565,Yabucoa
1540,18.08076,-66.80859,Guayanilla
1541,18.0808,-66.3468,Coamo
1542,18.0811,-67.03512,San Germán
1543,18.08119,-67.007004,San Germán
1544,18.08119,-67.007004,San Germán
1545,18.08119,-67.007004,San Germán
1546,18.08119,-67.007004,San Germán
1547,18.081319,-66.965847,Sabana Grande
1548,18.081319,-66.965847,Sabana Grande
1549,18.08132,-67.041611,San Germán
1550,18.081485,-67.034585,San Germán
1551,18.08149,-67.03458,San Germán
1552,18.0815,-66.3637,Coamo
1553,18.081527,-67.158198,Cabo Rojo
1554,18.081558,-65.796893,Humacao
1555,18.08165,-66.796407,Guayanilla
1556,18.081746,-65.921252,Yabucoa
1557,18.08179,-65.96308,Yabucoa
1558,18.08188,-67.04164,San Germán
1559,18.081994,-66.506742,Villalba
1560,18.082008,-66.362054,Coamo
1561,18.082026,-67.158001,Cabo Rojo
1562,18.082083,-65.946285,Yabucoa
1563,18.08219,-66.617156,Ponce
1564,18.08231,-65.901571,Yabucoa
1565,18.082311,-65.901571,Yabucoa
1566,18.08247,-66.344,Coamo
1567,18.0825,-65.81067,Humacao
1568,18.082576,-67.043504,San Germán
1569,18.082608,-66.668175,Ponce
1570,18.08284,-65.87175,Yabucoa
1571,18.08284,-65.87175,Yabucoa
1572,18.082915,-66.809504,Yauco
1573,18.082926,-65.871856,Yabucoa
1574,18.082974,-66.561914,Ponce
1575,18.083001,-67.186697,Cabo Rojo
1576,18.083124,-66.562212,Ponce
1577,18.083182,-67.048486,San Germán
1578,18.0832,-65.90135,Yabucoa
1579,18.0832,-65.90135,Yabucoa
1580,18.083281,-66.498412,Juana Díaz
1581,18.083301,-67.052147,San Germán
1582,18.083321,-67.051541,San Germán
1583,18.083585,-67.050753,San Germán
1584,18.083593,-65.92273,Yabucoa
1585,18.083667,-67.150356,Cabo Rojo
1586,18.083889,-67.048889,San Germán
1587,18.083989,-67.040423,San Germán
1588,18.084,-65.836092,Yabucoa
1589,18.084091,-66.667124,Ponce
1590,18.084091,-66.667124,Ponce
1591,18.084167,-67.048333,San Germán
1592,18.08427,-66.65439,Ponce
1593,18.084317,-65.8364,Yabucoa
1594,18.084333,-66.9507,Sabana Grande
1595,18.084354,-67.051915,San Germán
1596,18.084387,-66.359874,Coamo
1597,18.084467,-66.356009,Coamo
1598,18.084468,-67.04862,San Germán
1599,18.08447,-66.35602,Coamo
1600,18.084474,-67.054164,San Germán
1601,18.084544,-65.84131,Yabucoa
1602,18.084572,-65.835419,Yabucoa
1603,18.084601,-67.049103,San Germán
1604,18.084661,-66.839635,Yauco
1605,18.0847,-66.2942,Coamo
1606,18.085173,-65.957888,Yabucoa
1607,18.085181,-65.958079,Yabucoa
1608,18.0852,-67.05417,San Germán
1609,18.085216,-65.904615,Yabucoa
1610,18.08525,-66.84522,Yauco
1611,18.085267,-66.360105,Coamo
1612,18.085386,-66.369195,Coamo
1613,18.085388,-66.49957,Juana Díaz
1614,18.0854,-66.8119,Yauco
1615,18.085419,-66.811976,Yauco
1616,18.085456,-65.90836,Yabucoa
1617,18.0855,-65.841111,Yabucoa
1618,18.08552,-65.98172,Yabucoa
1619,18.08556,-67.05306,San Germán
1620,18.085583,-65.905665,Yabucoa
1621,18.085589,-65.834678,Yabucoa
1622,18.085628,-67.150472,Cabo Rojo
1623,18.08574,-66.3586,Coamo
1624,18.085744,-66.358595,Coamo
1625,18.085776,-66.812281,Yauco
1626,18.085782,-67.047379,San Germán
1627,18.085831,-67.052676,San Germán
1628,18.085833,-67.048056,San Germán
1629,18.085867,-67.052671,San Germán
1630,18.085867,-65.840798,Yabucoa
1631,18.08587,-65.8408,Yabucoa
1632,18.086057,-67.049726,San Germán
1633,18.086118,-66.510057,Villalba
1634,18.086226,-67.051016,San Germán
1635,18.086378,-65.834439,Yabucoa
1636,18.086491,-65.920675,Yabucoa
1637,18.08675,-67.051478,San Germán
1638,18.08688,-65.872312,Yabucoa
1639,18.087178,-67.146147,Cabo Rojo
1640,18.087304,-66.813643,Yauco
1641,18.08742,-65.936866,Yabucoa
1642,18.087495,-66.815411,Yauco
1643,18.087535,-67.146996,Cabo Rojo
1644,18.087535,-67.146996,Cabo Rojo
1645,18.087562,-66.816313,Yauco
1646,18.087592,-66.816445,Yauco
1647,18.087609,-66.795663,Guayanilla
1648,18.087618,-66.839812,Yauco
1649,18.087631,-67.048606,San Germán
1650,18.08788,-65.90393,Yabucoa
1651,18.08792,-66.31332,Coamo
1652,18.087973,-67.15187,Cabo Rojo
1653,18.088189,-67.108416,Cabo Rojo
1654,18.08839,-66.70766,Peñuelas
1655,18.08842,-65.877226,Yabucoa
1656,18.08848,-66.84005,Yauco
1657,18.08851,-67.15954,Cabo Rojo
1658,18.088925,-65.914461,Yabucoa
1659,18.08894,-66.40736,Coamo
1660,18.089348,-67.147799,Cabo Rojo
1661,18.089441,-66.844398,Yauco
1662,18.08945,-66.84372,Yauco
1663,18.089565,-67.153589,Cabo Rojo
1664,18.089589,-67.147023,Cabo Rojo
1665,18.089601,-67.146399,Cabo Rojo
1666,18.089858,-65.846289,Yabucoa
1667,18.089866,-67.146092,Cabo Rojo
1668,18.089866,-65.941016,San Lorenzo
1669,18.089875,-66.495268,Juana Díaz
1670,18.089925,-67.145669,Cabo Rojo
1671,18.090024,-67.051094,San Germán
1672,18.09008,-65.9091,Yabucoa
1673,18.090216,-65.928275,Yabucoa
1674,18.090216,-65.928275,Yabucoa
1675,18.090443,-66.59098,Ponce
1676,18.090688,-66.839803,Yauco
1677,18.090827,-66.846793,Yauco
1678,18.0909,-65.9153,Yabucoa
1679,18.091021,-66.394618,Coamo
1680,18.091048,-65.859037,Yabucoa
1681,18.091048,-65.859037,Yabucoa
1682,18.091048,-65.859037,Yabucoa
1683,18.09115,-67.147806,Cabo Rojo
1684,18.091389,-67.048889,San Germán
1685,18.091475,-67.048933,San Germán
1686,18.09158,-67.04873,San Germán
1687,18.091599,-67.154121,Cabo Rojo
1688,18.09174,-66.53967,Juana Díaz
1689,18.09182,-66.848164,Yauco
1690,18.091926,-66.69589,Peñuelas
1691,18.091926,-66.69589,Peñuelas
1692,18.091926,-66.69589,Peñuelas
1693,18.09209,-66.79147,Guayanilla
1694,18.092326,-66.849392,Yauco
1695,18.092638,-66.809651,Yauco
1696,18.09287,-66.73334,Peñuelas
1697,18.092872,-66.733339,Peñuelas
1698,18.09288,-66.84144,Yauco
1699,18.09296,-66.850251,Yauco
1700,18.093,-66.8775,Yauco
1701,18.09302,-66.210679,Cayey
1702,18.09309,-66.657356,Ponce
1703,18.093108,-67.142799,Cabo Rojo
1704,18.093112,-67.030547,San Germán
1705,18.09322,-66.217032,Cayey
1706,18.093408,-66.85135,Yauco
1707,18.0935,-66.8347,Yauco
1708,18.094072,-65.799652,Humacao
1709,18.094283,-65.798522,Humacao
1710,18.094333,-65.798953,Humacao
1711,18.094387,-66.810156,Yauco
1712,18.094401,-65.797355,Humacao
1713,18.094406,-65.797985,Humacao
1714,18.09444,-66.831458,Yauco
1715,18.094482,-66.398564,Coamo
1716,18.094583,-66.618438,Ponce
1717,18.0946,-66.5553,Ponce
1718,18.094631,-65.798399,Humacao
1719,18.094686,-66.63415,Ponce
1720,18.09472,-66.47285,Villalba
1721,18.094842,-66.39856,Coamo
1722,18.094908,-67.157237,Cabo Rojo
1723,18.09512,-66.208811,Cayey
1724,18.095192,-66.809995,Yauco
1725,18.09531,-65.87666,Yabucoa
1726,18.095506,-65.921377,Yabucoa
1727,18.09558,-66.24988,Aibonito
1728,18.095718,-66.616412,Ponce
1729,18.09575,-65.87703,Yabucoa
1730,18.09575,-65.87702,Yabucoa
1731,18.095908,-66.561164,Ponce
1732,18.09599,-66.24936,Aibonito
1733,18.096193,-66.515113,Villalba
1734,18.096333,-65.791122,ZMunicipio
1735,18.0966,-66.4059,Coamo
1736,18.096788,-66.811831,Yauco
1737,18.0969,-66.8143,Yauco
1738,18.09717,-66.24976,Aibonito
1739,18.09729,-65.885102,Yabucoa
1740,18.097437,-66.777839,Guayanilla
1741,18.097472,-66.820476,Yauco
1742,18.097547,-65.474873,Vieques
1743,18.097595,-65.475178,Vieques
1744,18.09763,-66.24963,Aibonito
1745,18.097641,-66.631363,Ponce
1746,18.097682,-66.592036,Ponce
1747,18.09781,-65.97952,San Lorenzo
1748,18.0979,-66.13462,Cayey
1749,18.0979,-65.9742,San Lorenzo
1750,18.098038,-65.881884,Yabucoa
1751,18.098058,-66.827898,Yauco
1752,18.098058,-66.827898,Yauco
1753,18.098058,-66.827898,Yauco
1754,18.098058,-66.827898,Yauco
1755,18.098152,-66.819282,Yauco
1756,18.098211,-66.827879,Yauco
1757,18.098318,-65.949907,San Lorenzo
1758,18.098396,-66.62793,Ponce
1759,18.098396,-66.62793,Ponce
1760,18.09855,-65.475521,Vieques
1761,18.098817,-66.314398,Coamo
1762,18.099,-66.5434,Juana Díaz
1763,18.09903,-66.37365,Coamo
1764,18.099046,-66.811907,Yauco
1765,18.099125,-66.225122,Cayey
1766,18.0992,-66.5638,Ponce
1767,18.099329,-66.789935,Guayanilla
1768,18.099517,-66.813096,Yauco
1769,18.099526,-66.811711,Yauco
1770,18.1,-65.8,Humacao
1771,18.100075,-66.245611,Aibonito
1772,18.100165,-66.82645,Yauco
1773,18.10045,-66.22897,Aibonito
1774,18.10049,-66.58491,Ponce
1775,18.1006,-65.9572,San Lorenzo
1776,18.10088,-65.47937,Vieques
1777,18.1009,-66.1104,Cayey
1778,18.101094,-66.252118,Aibonito
1779,18.10111,-66.28472,Aibonito
1780,18.101467,-66.248367,Aibonito
1781,18.1016,-66.5684,Ponce
1782,18.102218,-65.539152,Vieques
1783,18.10238,-66.25302,Aibonito
1784,18.102413,-66.812519,Yauco
1785,18.10253,-66.59321,Ponce
1786,18.10261,-66.184621,Cayey
1787,18.102651,-66.188511,Cayey
1788,18.1029,-66.2782,Aibonito
1789,18.102996,-66.643353,Ponce
1790,18.103014,-66.789661,Guayanilla
1791,18.103038,-66.840833,Yauco
1792,18.10306,-66.27805,Aibonito
1793,18.103078,-66.971194,Sabana Grande
1794,18.103188,-65.970805,San Lorenzo
1795,18.103256,-66.834979,Yauco
1796,18.103265,-65.981338,San Lorenzo
1797,18.103365,-66.834965,Yauco
1798,18.10346,-66.24836,Aibonito
1799,18.103517,-66.515197,Villalba
1800,18.103697,-66.436812,Villalba
1801,18.103738,-66.847379,Yauco
1802,18.10375,-66.849232,Yauco
1803,18.104193,-65.906186,Yabucoa
1804,18.104212,-66.32887,Coamo
1805,18.1044,-65.96098,San Lorenzo
1806,18.10448,-66.32652,Coamo
1807,18.104571,-65.807335,Humacao
1808,18.104591,-65.806176,Humacao
1809,18.104635,-65.807163,Humacao
1810,18.104742,-65.807694,Humacao
1811,18.10477,-65.963923,San Lorenzo
1812,18.104902,-65.807139,Humacao
1813,18.104928,-65.807541,Humacao
1814,18.105031,-66.789294,Guayanilla
1815,18.105037,-65.807641,Humacao
1816,18.105133,-65.857237,Yabucoa
1817,18.105158,-65.807805,Humacao
1818,18.105226,-66.520235,Villalba
1819,18.105335,-65.860455,Yabucoa
1820,18.10544,-65.80837,Humacao
1821,18.1055,-65.8084,Humacao
1822,18.1055,-65.901591,Yabucoa
1823,18.10556,-66.789492,Guayanilla
1824,18.105673,-65.898217,Yabucoa
1825,18.105673,-65.898217,Yabucoa
1826,18.105695,-66.157965,Cayey
1827,18.105695,-66.157965,Cayey
1828,18.10589,-66.53922,Juana Díaz
1829,18.106031,-65.8975,Yabucoa
1830,18.106178,-66.161036,Cayey
1831,18.1064,-65.89717,Yabucoa
1832,18.10666,-66.7895,Guayanilla
1833,18.10666,-66.8312,Yauco
1834,18.106679,-66.438194,Villalba
1835,18.10703,-65.86937,Yabucoa
1836,18.107034,-65.869367,Yabucoa
1837,18.107052,-65.811912,Humacao
1838,18.1073,-66.5622,Ponce
1839,18.107396,-66.791177,Guayanilla
1840,18.10754,-65.911743,Yabucoa
1841,18.107613,-66.41156,Coamo
1842,18.1079,-66.159834,Cayey
1843,18.108,-66.919,Yauco
1844,18.108161,-66.789465,Guayanilla
1845,18.108207,-65.869367,Yabucoa
1846,18.108207,-65.869367,Yabucoa
1847,18.10828,-66.15905,Cayey
1848,18.10841,-66.38291,Coamo
1849,18.108599,-66.789131,Guayanilla
1850,18.1086,-66.4779,Villalba
1851,18.108676,-66.159235,Cayey
1852,18.108889,-66.506667,Villalba
1853,18.108889,-66.507778,Villalba
1854,18.108889,-66.507778,Villalba
1855,18.108889,-66.484167,Villalba
1856,18.108889,-66.506667,Villalba
1857,18.109155,-66.788684,Guayanilla
1858,18.109447,-66.159785,Cayey
1859,18.109676,-66.615424,Ponce
1860,18.10982,-66.05132,San Lorenzo
1861,18.11001,-66.16988,Cayey
1862,18.11043,-66.16872,Cayey
1863,18.110565,-66.788455,Guayanilla
1864,18.11111,-66.111111,Cayey
1865,18.111277,-66.897611,Yauco
1866,18.11136,-66.66255,Ponce
1867,18.111364,-66.897472,Yauco
1868,18.111588,-65.914597,Yabucoa
1869,18.1121,-66.4386,Villalba
1870,18.1122,-66.4393,Villalba
1871,18.112216,-65.906426,Yabucoa
1872,18.112368,-67.177451,Cabo Rojo
1873,18.1126,-66.8999,Yauco
1874,18.112924,-66.029079,San Lorenzo
1875,18.112974,-66.440045,Villalba
1876,18.113,-66.9017,Yauco
1877,18.113016,-66.160444,Cayey
1878,18.113016,-66.160444,Cayey
1879,18.113016,-66.160444,Cayey
1880,18.113016,-66.160444,Cayey
1881,18.113018,-66.901646,Yauco
1882,18.11327,-66.77606,Guayanilla
1883,18.113536,-66.538814,Juana Díaz
1884,18.1137,-65.45112,Vieques
1885,18.11376,-66.4996,Villalba
1886,18.113776,-66.935698,Sabana Grande
1887,18.113779,-66.40727,Coamo
1888,18.113873,-66.407031,Coamo
1889,18.114167,-66.613487,Ponce
1890,18.114477,-66.373173,Coamo
1891,18.114547,-66.48591,Villalba
1892,18.1149,-66.15228,Cayey
1893,18.11496,-67.00244,San Germán
1894,18.115164,-65.891274,Yabucoa
1895,18.115232,-66.406448,Coamo
1896,18.11524,-66.27003,Aibonito
1897,18.11524,-66.27003,Aibonito
1898,18.11529,-66.15302,Cayey
1899,18.115319,-67.178821,Cabo Rojo
1900,18.115356,-67.169373,Cabo Rojo
1901,18.115356,-67.169363,Cabo Rojo
1902,18.115603,-65.86039,Humacao
1903,18.1157,-66.7874,Guayanilla
1904,18.115725,-66.787034,Guayanilla
1905,18.11577,-66.17435,Cayey
1906,18.115825,-66.174247,Cayey
1907,18.115939,-66.1729,Cayey
1908,18.11599,-66.788993,Guayanilla
1909,18.116021,-66.787964,Guayanilla
1910,18.11606,-65.81506,Humacao
1911,18.116126,-66.172942,Cayey
1912,18.11614,-66.27096,Aibonito
1913,18.116436,-66.173255,Cayey
1914,18.116565,-66.173545,Cayey
1915,18.116804,-66.174235,Cayey
1916,18.117165,-66.25733,Aibonito
1917,18.117173,-67.020257,San Germán
1918,18.11719,-66.15527,Cayey
1919,18.11739,-66.16316,Cayey
1920,18.117426,-66.364517,Coamo
1921,18.117434,-66.787448,Guayanilla
1922,18.117538,-66.503887,Villalba
1923,18.117712,-66.265172,Aibonito
1924,18.117803,-66.25779,Aibonito
1925,18.11798,-66.004988,San Lorenzo
1926,18.11798,-66.004988,San Lorenzo
1927,18.117982,-65.885661,Yabucoa
1928,18.1181,-65.93,San Lorenzo
1929,18.118154,-66.536509,Juana Díaz
1930,18.11819,-66.256338,Aibonito
1931,18.11831,-66.1633,Cayey
1932,18.118433,-66.833022,Yauco
1933,18.118439,-66.175741,Cayey
1934,18.118505,-65.880885,Yabucoa
1935,18.11865,-66.16215,Cayey
1936,18.119003,-66.004665,San Lorenzo
1937,18.119011,-66.004684,San Lorenzo
1938,18.119141,-66.457954,Villalba
1939,18.11919,-66.29097,Aibonito
1940,18.119787,-66.500316,Villalba
1941,18.119787,-66.500316,Villalba
1942,18.119916,-66.500363,Villalba
1943,18.119916,-66.500363,Villalba
1944,18.120049,-66.14738,Cayey
1945,18.120312,-66.534936,Juana Díaz
1946,18.120375,-66.499653,Villalba
1947,18.120871,-66.836659,Yauco
1948,18.120947,-66.499985,Villalba
1949,18.121,-66.5717,Ponce
1950,18.121104,-66.501205,Villalba
1951,18.121408,-66.496594,Villalba
1952,18.121421,-66.29197,Aibonito
1953,18.1215,-65.9941,San Lorenzo
1954,18.121575,-66.499435,Villalba
1955,18.121656,-65.994467,San Lorenzo
1956,18.121656,-65.994467,San Lorenzo
1957,18.121656,-65.994467,San Lorenzo
1958,18.121666,-66.499886,Villalba
1959,18.121716,-66.015811,San Lorenzo
1960,18.121772,-66.788158,Guayanilla
1961,18.121817,-66.29198,Aibonito
1962,18.121879,-66.50003,Villalba
1963,18.122168,-66.497086,Villalba
1964,18.1222,-66.5776,Ponce
1965,18.122263,-66.496574,Villalba
1966,18.122263,-66.496574,Villalba
1967,18.12229,-65.89228,Las Piedras
1968,18.122384,-66.275161,Aibonito
1969,18.122642,-65.884506,Yabucoa
1970,18.12273,-66.002682,San Lorenzo
1971,18.122784,-66.25885,Aibonito
1972,18.1228,-67.05021,San Germán
1973,18.122929,-66.670624,Ponce
1974,18.12293,-67.13737,Cabo Rojo
1975,18.123277,-66.670745,Ponce
1976,18.12337,-66.793533,Guayanilla
1977,18.12386,-66.53623,Juana Díaz
1978,18.124238,-66.14672,Cayey
1979,18.1243,-66.831643,Yauco
1980,18.1243,-66.831643,Yauco
1981,18.1246,-66.5782,Ponce
1982,18.12468,-66.48536,Villalba
1983,18.1248,-66.4814,Villalba
1984,18.125323,-66.95375,Sabana Grande
1985,18.1254,-66.9141,Yauco
1986,18.12581,-66.299102,Aibonito
1987,18.12581,-66.83123,Yauco
1988,18.125929,-66.016871,San Lorenzo
1989,18.126252,-66.496172,Villalba
1990,18.126343,-66.496238,Villalba
1991,18.12651,-66.0,San Lorenzo
1992,18.1266,-66.8848,Yauco
1993,18.126655,-66.847004,Yauco
1994,18.126982,-65.454878,Vieques
1995,18.12708,-66.64549,Ponce
1996,18.127117,-66.670939,Ponce
1997,18.12712,-66.63403,Ponce
1998,18.127288,-66.27793,Aibonito
1999,18.127387,-66.426982,Villalba
2000,18.127429,-66.490447,Villalba
2001,18.127471,-66.489898,Villalba
2002,18.127549,-66.539053,Juana Díaz
2003,18.127738,-66.139732,Cayey
2004,18.127763,-66.489447,Villalba
2005,18.127876,-66.276573,Aibonito
2006,18.12815,-66.3105,Aibonito
2007,18.12815,-66.488819,Villalba
2008,18.12819,-66.15103,Cayey
2009,18.12819,-66.15103,Cayey
2010,18.128204,-66.492205,Villalba
2011,18.128204,-66.492205,Villalba
2012,18.128204,-66.492205,Villalba
2013,18.128204,-66.492205,Villalba
2014,18.128204,-66.492205,Villalba
2015,18.128204,-66.492205,Villalba
2016,18.128204,-66.492205,Villalba
2017,18.128204,-66.492205,Villalba
2018,18.128204,-66.492205,Villalba
2019,18.128204,-66.492205,Villalba
2020,18.128204,-66.492205,Villalba
2021,18.128459,-66.492318,Villalba
2022,18.12862,-65.45756,Vieques
2023,18.12862,-65.45756,Vieques
2024,18.128991,-65.854054,Humacao
2025,18.129024,-66.427721,Villalba
2026,18.129239,-66.489613,Villalba
2027,18.129375,-66.902763,Yauco
2028,18.129498,-66.492414,Villalba
2029,18.129985,-66.492363,Villalba
2030,18.129985,-66.492363,Villalba
2031,18.130131,-66.486808,Villalba
2032,18.130241,-67.113187,Hormigueros
2033,18.13048,-66.1436,Cayey
2034,18.13048,-66.491108,Villalba
2035,18.1305,-66.481,Villalba
2036,18.13114,-65.803459,Humacao
2037,18.1317,-67.10573,Hormigueros
2038,18.13175,-66.06654,Cayey
2039,18.13175,-65.95324,San Lorenzo
2040,18.131943,-66.909121,Yauco
2041,18.132509,-66.268562,Aibonito
2042,18.132567,-66.113081,Cayey
2043,18.132567,-66.113081,Cayey
2044,18.132918,-66.275576,Aibonito
2045,18.13317,-66.36409,Coamo
2046,18.1332,-66.4439,Villalba
2047,18.133246,-65.91003,Las Piedras
2048,18.13325,-66.1944,Cayey
2049,18.13325,-66.1944,Cayey
2050,18.13325,-66.1944,Cayey
2051,18.13365,-66.66464,Ponce
2052,18.133747,-66.672601,Ponce
2053,18.133915,-66.908197,Yauco
2054,18.13396,-66.41944,Coamo
2055,18.13396,-66.41944,Coamo
2056,18.134011,-66.49103,Villalba
2057,18.134112,-65.488694,Vieques
2058,18.13413,-66.9073,Yauco
2059,18.134134,-65.491258,Vieques
2060,18.134142,-65.457635,Vieques
2061,18.134197,-67.097353,Hormigueros
2062,18.13423,-67.05042,San Germán
2063,18.13423,-67.05042,San Germán
2064,18.13429,-67.114496,Hormigueros
2065,18.13433,-66.30168,Aibonito
2066,18.13449,-65.49335,Vieques
2067,18.1345,-65.48803,Vieques
2068,18.134512,-65.488033,Vieques
2069,18.134517,-65.488521,Vieques
2070,18.134632,-65.487791,Vieques
2071,18.13472,-65.45694,Vieques
2072,18.1348,-66.5933,Ponce
2073,18.135,-66.4734,Villalba
2074,18.1351,-66.32353,Coamo
2075,18.135182,-66.25598,Aibonito
2076,18.1354,-66.4731,Villalba
2077,18.1354,-66.4731,Villalba
2078,18.135556,-66.508611,Villalba
2079,18.135556,-66.506667,Villalba
2080,18.135556,-66.508611,Villalba
2081,18.13556,-67.09478,Hormigueros
2082,18.135568,-66.816606,Yauco
2083,18.135579,-65.824157,Humacao
2084,18.135691,-67.111932,Hormigueros
2085,18.1358,-65.9406,San Lorenzo
2086,18.13605,-66.26969,Aibonito
2087,18.136146,-66.253533,Aibonito
2088,18.136172,-66.818809,Yauco
2089,18.136476,-66.480961,Villalba
2090,18.136549,-65.825377,Humacao
2091,18.136585,-66.813434,Yauco
2092,18.1366,-65.9821,San Lorenzo
2093,18.13666,-66.32562,Coamo
2094,18.13669,-66.669632,Ponce
2095,18.136757,-67.119747,Hormigueros
2096,18.136784,-67.122089,Hormigueros
2097,18.137036,-66.266701,Aibonito
2098,18.13707,-66.32648,Coamo
2099,18.13714,-66.04061,Caguas
2100,18.137199,-66.326682,Coamo
2101,18.13721,-66.27719,Aibonito
2102,18.137219,-66.265141,Aibonito
2103,18.137334,-66.25386,Aibonito
2104,18.137409,-67.122993,Hormigueros
2105,18.137515,-66.257307,Aibonito
2106,18.1376,-66.1958,Cidra
2107,18.137791,-67.127584,Hormigueros
2108,18.137966,-66.30924,Aibonito
2109,18.137987,-65.827785,Humacao
2110,18.138094,-67.11892,Hormigueros
2111,18.13815,-65.7995,Humacao
2112,18.138201,-66.149748,Cayey
2113,18.138377,-67.120432,Hormigueros
2114,18.138483,-65.82601,Humacao
2115,18.13852,-65.93506,San Lorenzo
2116,18.138536,-65.458244,Vieques
2117,18.13854,-66.2986,Aibonito
2118,18.138647,-65.828149,Humacao
2119,18.13886,-66.16788,Cidra
2120,18.138865,-66.264362,Aibonito
2121,18.138874,-66.26511,Aibonito
2122,18.139013,-65.798061,Humacao
2123,18.139033,-65.799566,Humacao
2124,18.139044,-67.127889,Hormigueros
2125,18.13905,-65.803733,Humacao
2126,18.139075,-67.127691,Hormigueros
2127,18.139079,-66.267149,Aibonito
2128,18.139161,-65.825615,Humacao
2129,18.139177,-65.826337,Humacao
2130,18.139258,-66.265821,Aibonito
2131,18.139293,-67.12744,Hormigueros
2132,18.139387,-67.127889,Hormigueros
